Unique ID,Sample Date,Latitude (degree),Longitude (degree),Subregion,Water Sample Depth (m),Sampling Method,Mesh Size (mm),Microplastics Measurement,Unit,Concentration Class,Short Reference,DOI,Organization,Year,Month,Season,Log Microplastics Measurement
0314180-0000022,2013-05-19 05:00:00,35.3766,25.473,Aegean Sea,0.25,Neuston net,0.2,1.79,pieces/m3,High,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",2013,5,Spring,1.0260415958332743
0276422-0000038,2012-08-29 05:00:00,43.123833,5.060833,Western Basin,0.0,Manta net,0.33,0.702801,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",2012,8,Summer,0.5322745422397169
0270528-0000051,2019-06-25 05:00:00,43.3088,5.325,Western Basin,0.0,Manta net,0.33,0.091036,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2019,6,Summer,0.08712770355676563
0275968-0000382,2010-07-12 05:00:00,43.8789,9.3394,Ligurian Sea,0.0,Neuston net,0.33,2.233436,pieces/m3,High,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,2010,7,Summer,1.1735453489144447
0270530-0000095,2014-10-05 05:00:00,41.7705,8.5923,Western Basin,0.16,Manta net,0.333,1.424415,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,10,Autumn,0.8855902581736915
0275968-0000391,2010-07-21 05:00:00,42.757,8.4698,Western Basin,0.0,Neuston net,0.33,0.314502,pieces/m3,Medium,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,2010,7,Summer,0.2734578866777026
0276422-0001136,2024-08-16 05:00:00,39.280834,2.975333,Balearic Sea,0.0,Manta net,0.33,0.149209,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2024,8,Summer,0.139073879627312
0276422-0000687,2021-07-04 05:00:00,38.710667,17.685833,Ionian Sea,0.0,Manta net,0.33,0.232273,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,7,Summer,0.20886043147277975
0260245-0000076,2014-08-18 05:00:00,31.8705,34.6625,Eastern Basin,0.1,Manta net,0.333,3.080448,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",2014,8,Summer,1.4062067863096297
0276422-0000245,2015-10-18 05:00:00,43.077833,5.980667,Western Basin,0.0,Manta net,0.33,0.065303,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2015,10,Autumn,0.06325926573918818
0276422-0000844,2022-07-02 05:00:00,41.235001,9.468333,Tyrrhenian Sea,0.0,Manta net,0.33,0.271796,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,7,Summer,0.24043007469761607
0270520-0000006,2013-07-09 05:00:00,43.5429,6.972,Western Basin,0.1,Manta net,0.333,1.2199,pieces/m3,High,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,2013,7,Summer,0.7974621498245845
0260245-0000003,2013-07-25 05:00:00,32.823667,35.035,Eastern Basin,0.1,Manta net,0.333,1.723577,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",2013,7,Summer,1.001946089885481
0276422-0000354,2017-08-03 05:00:00,42.846183,6.21225,Western Basin,0.0,Manta net,0.33,0.092056,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2017,8,Summer,0.08806215805911591
0259524-0000015,2015-04-23 05:00:00,39.84,19.28,Adriatic Sea,0.0,Manta net,0.333,0.096667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2015,4,Spring,0.09227558006049243
0259524-0000053,2017-07-25 05:00:00,35.467,25.165,Aegean Sea,0.0,Manta net,0.333,0.490476,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2017,7,Summer,0.3990955320271492
0314180-0000025,2013-05-23 05:00:00,41.8368,17.2529,Adriatic Sea,0.25,Neuston net,0.2,1.09,pieces/m3,High,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",2013,5,Spring,0.7371640659767197
0276422-0000780,2021-07-22 05:00:00,36.929167,15.3425,Ionian Sea,0.0,Manta net,0.33,0.393604,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,7,Summer,0.3318931973760464
0276422-0000699,2021-07-15 05:00:00,43.765167,9.959,Tyrrhenian Sea,0.0,Manta net,0.33,0.056846,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,7,Summer,0.05528900090926158
0276422-0000685,2021-07-03 05:00:00,39.733333,18.276833,Ionian Sea,0.0,Manta net,0.33,0.136214,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,7,Summer,0.12770168283931252
0276422-0000729,2021-09-29 05:00:00,39.187167,10.924667,Tyrrhenian Sea,0.0,Manta net,0.33,0.205191,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,9,Autumn,0.18663806060590046
0276422-0001130,2024-07-22 05:00:00,36.344166,-5.221833,Alboran Sea,0.0,Manta net,0.33,0.802383,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2024,7,Summer,0.5891096782227976
0270530-0000007,2014-06-06 05:00:00,43.8759,8.052,Ligurian Sea,0.16,Manta net,0.333,2.304121,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,6,Summer,1.1951704772641816
0276422-0000248,2015-10-21 05:00:00,43.051667,6.418333,Western Basin,0.0,Manta net,0.33,0.344876,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2015,10,Autumn,0.29630181549518797
0259524-0000027,2015-04-25 05:00:00,39.63,19.951,Ionian Sea,0.0,Manta net,0.333,0.273333,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2015,4,Spring,0.24163787217023514
0270530-0000112,2014-10-19 05:00:00,43.2013,5.3827,Western Basin,0.16,Manta net,0.333,0.844475,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,10,Autumn,0.6121946841541194
0276422-0000875,2022-07-24 05:00:00,42.914165,4.394667,Western Basin,0.0,Manta net,0.33,0.032485,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,7,Summer,0.031968517902484284
0276422-0000255,2015-10-30 05:00:00,43.02,6.05,Western Basin,0.0,Manta net,0.33,0.084035,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2015,10,Autumn,0.08069019031909216
0270530-0000003,2014-06-04 05:00:00,43.4052,6.7653,Western Basin,0.16,Manta net,0.333,0.162905,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,6,Summer,0.15092118490345524
0276422-0000030,2012-08-21 05:00:00,38.819,1.314,Balearic Sea,0.0,Manta net,0.33,0.831617,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",2012,8,Summer,0.6051991832602419
0270530-0000011,2014-06-08 05:00:00,43.4061,7.5918,Western Basin,0.16,Manta net,0.333,1.940703,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,6,Summer,1.078648668413259
0270528-0000046,2019-06-24 05:00:00,43.2528,5.3552,Western Basin,0.0,Manta net,0.33,0.101626,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2019,6,Summer,0.09678727018719038
0276422-0000975,2023-04-18 05:00:00,41.190166,1.8945,Balearic Sea,0.0,Manta net,0.33,0.696973,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2023,4,Spring,0.5288460756953461
0259524-0000051,2017-07-23 05:00:00,35.638,24.672,Aegean Sea,0.0,Manta net,0.333,0.490476,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2017,7,Summer,0.3990955320271492
0259524-0000068,2020-02-10 06:00:00,39.904,24.302,Aegean Sea,0.0,Manta net,0.333,0.406667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2020,2,Winter,0.3412230763466073
0276422-0000878,2022-09-23 05:00:00,41.708832,8.721,Western Basin,0.0,Manta net,0.33,0.503949,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,9,Autumn,0.40809431537823737
0275966-0000006,2018-01-28 06:00:00,36.731746,2.773019,Western Basin,0.0,Manta net,0.33,0.757046,pieces/m3,Medium,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,2018,1,Winter,0.5636339898525684
0253450-0000031,2013-06-08 05:00:00,37.314,11.563,Eastern Basin,0.0,Neuston net,0.2,5.432309,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",2013,6,Summer,1.8613335717675072
0314559-0000024,2012-03-16 05:00:00,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0.0,pieces/m3,Very Low,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",2012,3,Spring,0.0
0270528-0000062,2019-04-23 05:00:00,33.919014,10.128889,Eastern Basin,0.0,Manta net,0.2,3.378668,pieces/m3,High,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2019,4,Spring,1.4767445685486154
0279322-0000032,2018-06-14 05:00:00,44.125833,9.617667,Ligurian Sea,0.0,Manta net,0.33,0.017738,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",2018,6,Summer,0.017582517616628053
0276422-0000020,2012-08-11 05:00:00,41.169333,8.834333,Western Basin,0.0,Manta net,0.33,0.680946,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",2012,8,Summer,0.5193567301746288
0270530-0000026,2014-07-07 05:00:00,40.2678,9.6363,Tyrrhenian Sea,0.16,Manta net,0.333,0.470255,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,7,Summer,0.38543585513432554
0270530-0000014,2014-06-26 05:00:00,43.4446,8.0662,Western Basin,0.16,Manta net,0.333,0.426723,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,6,Summer,0.3553802061273533
0270530-0000077,2014-09-07 05:00:00,37.3692,7.997,Western Basin,0.16,Manta net,0.333,1.81678,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,9,Autumn,1.0355943885778895
0277995-0000012,2021-04-17 05:00:00,40.242778,17.410833,Ionian Sea,0.0,Manta net,0.3,0.16317,pieces/m3,Medium,Trani et al. 2023,https://doi.org/10.1016/j.envpol.2022.120702,"International Centre for Advanced Mediterranean Agronomic Studies (CIHEAM) of Bari, Italy",2021,4,Spring,0.15114903654293074
0253450-0000039,2013-06-08 05:00:00,38.181,11.667,Tyrrhenian Sea,0.0,Neuston net,0.2,1.012461,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",2013,6,Summer,0.6993583512408209
0270528-0000008,2019-10-15 05:00:00,37.912383,23.68495,Aegean Sea,0.0,Manta net,0.33,0.49096,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2019,10,Autumn,0.39942020779027254
0314180-0000019,2013-05-16 05:00:00,33.0887,31.755,Eastern Basin,0.25,Neuston net,0.2,0.549,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",2013,5,Spring,0.4376095614347316
0253450-0000006,2013-05-11 05:00:00,42.1665,18.533167,Adriatic Sea,0.0,Neuston net,0.2,3.515625,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",2013,5,Spring,1.5075436047527604
0314557-0000006,2013-05-08 05:00:00,45.5571,13.5787,Adriatic Sea,0.075,Neuston net,0.3,27.34,pieces/m3,Very High,Gajšt et al. 2016,https://doi.org/10.1016/j.marpolbul.2016.10.031,"University of Nova Gorica, Slovenia",2013,5,Spring,3.3442742342625342
0275968-0000384,2010-07-15 05:00:00,42.8895,10.2292,Tyrrhenian Sea,0.0,Neuston net,0.33,1.37742,pieces/m3,High,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,2010,7,Summer,0.8660158660805285
0275968-0000402,2010-07-29 05:00:00,43.0032,6.3696,Western Basin,0.0,Neuston net,0.33,4.860814,pieces/m3,High,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,2010,7,Summer,1.7682885017919487
0314559-0000001,2011-08-30 05:00:00,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0.0,pieces/m3,Very Low,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",2011,8,Summer,0.0
0276422-0000997,2023-06-30 05:00:00,42.046165,11.7325,Tyrrhenian Sea,0.0,Manta net,0.33,0.315827,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2023,6,Summer,0.2744653652950728
0276422-0000723,2021-09-24 05:00:00,38.385167,15.223667,Tyrrhenian Sea,0.0,Manta net,0.33,0.347309,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,9,Autumn,0.2981092697840738
0259524-0000071,2015-11-11 06:00:00,37.731,23.241,Aegean Sea,0.0,Manta net,0.333,3.08,pieces/m3,High,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2015,11,Autumn,1.4060969884160703
0253450-0000002,2013-05-09 05:00:00,42.106833,15.615167,Adriatic Sea,0.0,Neuston net,0.2,1.603376,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",2013,5,Spring,0.9568090642937409
0275966-0000019,2018-11-29 06:00:00,36.78695,2.86953,Western Basin,0.0,Manta net,0.33,1.440699,pieces/m3,High,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,2018,11,Autumn,0.8922844736887015
0279322-0000029,2018-06-11 05:00:00,42.888333,10.211033,Tyrrhenian Sea,0.0,Manta net,0.33,0.360438,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",2018,6,Summer,0.3078067067216793
0314557-0000003,2012-12-14 06:00:00,45.608,13.6502,Adriatic Sea,0.075,Neuston net,0.3,2.01,pieces/m3,High,Gajšt et al. 2016,https://doi.org/10.1016/j.marpolbul.2016.10.031,"University of Nova Gorica, Slovenia",2012,12,Winter,1.1019400787607843
0275968-0000399,2010-07-27 05:00:00,43.5498,8.6342,Ligurian Sea,0.0,Neuston net,0.33,1.13745,pieces/m3,High,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,2010,7,Summer,0.75961352974232
0276422-0000461,2018-06-17 05:00:00,36.457333,-4.57,Alboran Sea,0.0,Manta net,0.33,0.111578,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2018,6,Summer,0.10578062739852981
0270528-0000058,2019-06-25 05:00:00,43.183,5.3908,Western Basin,0.0,Manta net,0.33,0.020408,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2019,6,Summer,0.020202547317506647
0276422-0001110,2023-07-20 05:00:00,37.1805,15.374,Ionian Sea,0.0,Manta net,0.33,0.45382,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2023,7,Summer,0.374194575024259
0276422-0000623,2020-10-04 05:00:00,37.7375,15.6405,Ionian Sea,0.0,Manta net,0.33,0.33127,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2020,10,Autumn,0.28613337383692533
0314180-0000039,2013-05-31 05:00:00,40.949,3.3205,Balearic Sea,0.25,Neuston net,0.2,0.554,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",2013,5,Spring,0.4408322519454557
0276422-0000308,2016-10-26 05:00:00,43.089667,6.281833,Western Basin,0.0,Manta net,0.33,0.258954,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2016,10,Autumn,0.23028121746064542
0276422-0000096,2013-10-24 05:00:00,38.18,1.581667,Western Basin,0.0,Manta net,0.33,1.374084,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2013,10,Autumn,0.8646116788807938
0270530-0000089,2014-09-29 05:00:00,43.0879,5.7908,Western Basin,0.16,Manta net,0.333,0.352637,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,9,Autumn,0.30205602050880365
0270530-0000020,2014-07-01 05:00:00,42.5459,9.7543,Tyrrhenian Sea,0.16,Manta net,0.333,1.599813,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,7,Summer,0.9554395193639247
0276422-0000726,2021-09-29 05:00:00,38.777667,11.7445,Tyrrhenian Sea,0.0,Manta net,0.33,0.182471,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,9,Autumn,0.1676063167703287
0270528-0000027,2019-05-15 05:00:00,44.415875,8.761267,Ligurian Sea,0.0,Manta net,0.1,0.15054,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",2019,5,Spring,0.14023139738130289
0276422-0000099,2014-04-06 05:00:00,43.078167,5.1725,Western Basin,0.0,Manta net,0.33,0.368834,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2014,4,Spring,0.3139592825626346
0270530-0000002,2014-06-03 05:00:00,43.0779,6.1997,Western Basin,0.16,Manta net,0.333,0.171411,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,6,Summer,0.158209005102393
0276422-0000249,2015-10-22 05:00:00,43.130167,6.763333,Western Basin,0.0,Manta net,0.33,0.172572,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2015,10,Autumn,0.15919962670241636
0259524-0000047,2015-06-18 05:00:00,37.7,26.4,Aegean Sea,0.0,Manta net,0.333,0.576667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",2015,6,Summer,0.4553131252522001
0260245-0000024,2013-10-27 05:00:00,32.584,34.9055,Eastern Basin,0.1,Manta net,0.333,0.787879,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",2013,10,Autumn,0.5810300010832999
0276422-0000003,2011-09-01 05:00:00,41.045,3.341667,Balearic Sea,0.0,Manta net,0.33,1.19033,pieces/m3,High,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",2011,9,Autumn,0.7840522174080824
0260245-0000026,2013-10-27 05:00:00,32.279667,34.825,Eastern Basin,0.1,Manta net,0.333,6.78,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",2013,10,Autumn,2.0515563381903004
0270530-0000109,2014-10-16 05:00:00,42.6659,9.6224,Tyrrhenian Sea,0.16,Manta net,0.333,19.215964,pieces/m3,Very High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,10,Autumn,3.0064725893165987
0276422-0000898,2022-06-22 05:00:00,37.244999,15.337833,Ionian Sea,0.0,Manta net,0.33,0.326677,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2022,6,Summer,0.2826773195426266
0314559-0000021,2012-01-16 06:00:00,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0.0,pieces/m3,Very Low,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",2012,1,Winter,0.0
0276422-0000705,2021-09-13 05:00:00,40.731,8.047833,Western Basin,0.0,Manta net,0.33,0.331779,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",2021,9,Autumn,0.28651564243671324
0270530-0000031,2014-07-12 05:00:00,38.4763,15.0934,Tyrrhenian Sea,0.16,Manta net,0.333,2.762513,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,2014,7,Summer,1.3250870852185268
