Unique ID,Sample Date,Latitude (degree),Longitude (degree),Subregion,Water Sample Depth (m),Sampling Method,Mesh Size (mm),Microplastics Measurement,Unit,Concentration Class,Short Reference,DOI,Organization,ObjectId,x,y
0276422-0000018,8/10/2012 5:00:00 AM,41.677333,8.655,Western Basin,0,Manta net,0.33,0.778063,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21642,963470.192815783,5112767.36962885
0270530-0000001,6/3/2014 5:00:00 AM,43.0951,5.9821,Western Basin,0.16,Manta net,0.333,0.638818,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11326,665924.325874442,5326458.25720647
0275968-0000416,8/7/2010 5:00:00 AM,42.3235,8.5842,Western Basin,0,Neuston net,0.33,0.400568,pieces/m3,Medium,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11583,955588.772867619,5209562.03077312
0279323-0000017,6/13/2019 5:00:00 AM,44.113,9.68065,Ligurian Sea,0,Manta net,0.33,0.876588,pieces/m3,Medium,Caldwell et al. 2020,https://doi.org/10.1016/j.marpolbul.2020.111515,"University of Fribourg, Switzerland",20365,1077645.0285479,5482945.87857349
0260245-0000056,4/22/2014 5:00:00 AM,32.584,34.9055,Eastern Basin,0.1,Manta net,0.333,17.938767,pieces/m3,Very High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11409,3885662.48588461,3840216.20719608
0276422-0000703,9/12/2021 5:00:00 AM,41.150333,7.9905,Western Basin,0,Manta net,0.33,0.148626,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22475,889498.391183652,5034541.09882478
0276422-0000719,9/21/2021 5:00:00 AM,36.956667,14.11,Eastern Basin,0,Manta net,0.33,0.109254,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22558,1570718.01509309,4433068.44581207
0276422-0000006,9/7/2011 5:00:00 AM,39.398333,5.826667,Western Basin,0,Manta net,0.33,0.237956,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21579,648621.603461971,4778891.03717113
0253450-0000030,6/5/2013 5:00:00 AM,39.3338,17.82005,Ionian Sea,0,Neuston net,0.2,5.8753,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10430,1983718.89191067,4769598.97322623
0276422-0000831,4/11/2022 5:00:00 AM,39.320168,-0.25,Balearic Sea,0,Manta net,0.33,0.014045,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22197,-27829.8726983184,4767637.2081946
0279322-0000031,6/12/2018 5:00:00 AM,43.052133,9.630333,Tyrrhenian Sea,0,Manta net,0.33,0.10815,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",20706,1072043.76572966,5319910.39058444
0314180-0000035,5/29/2013 5:00:00 AM,41.3158,5.6635,Western Basin,0.25,Neuston net,0.2,1.25,pieces/m3,High,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23580,630457.936107705,5059034.27694287
0276422-0000028,8/20/2012 5:00:00 AM,39.4135,2.483333,Balearic Sea,0,Manta net,0.33,1.699456,pieces/m3,High,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21685,276443.365030132,4781076.17059525
0276422-0001106,7/6/2023 5:00:00 AM,36.942165,15.363667,Ionian Sea,0,Manta net,0.33,1.593883,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22644,1710275.58715742,4431048.39713228
0270528-0000001,3/15/2019 5:00:00 AM,37.95355,23.57475,Aegean Sea,0,Manta net,0.33,0.442573,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11048,2624329.16557873,4572866.06224375
0253450-0000070,6/21/2013 5:00:00 AM,39.80334,4.813024,Western Basin,0,Neuston net,0.2,1.724138,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10750,535783.380855805,4837405.20332126
0270530-0000036,7/20/2014 5:00:00 AM,38.7963,20.4245,Ionian Sea,0.16,Manta net,0.333,3.014027,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11623,2273644.93970722,4692535.15544708
0276422-0000019,8/10/2012 5:00:00 AM,41.393333,9.0875,Western Basin,0,Manta net,0.33,1.580772,pieces/m3,High,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21645,1011615.87258387,5070532.45263406
0314180-0000012,5/10/2013 5:00:00 AM,37.1181,12.6796,Eastern Basin,0.25,Neuston net,0.2,0.018,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23557,1411486.61546239,4455581.21366328
0270528-0000063,4/23/2019 5:00:00 AM,33.936532,10.134875,Eastern Basin,0,Manta net,0.2,0.309219,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11200,1128209.12425348,4020283.00483836
0279322-0000006,5/24/2018 5:00:00 AM,42.996533,9.945017,Tyrrhenian Sea,0,Manta net,0.33,0.046238,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",20451,1107074.22837045,5311444.1490812
0314556-0000005,7/1/2012 5:00:00 AM,39.7858,8.4877,Western Basin,0.5,Manta net,0.5,0.2,pieces/m3,Medium,de Lucia et al. 2014,https://doi.org/10.1016/j.marenvres.2014.03.017,"National Research Council, Italy",23133,944846.442006068,4834863.96734028
0270530-0000085,9/15/2014 5:00:00 AM,39.5432,5.139,Western Basin,0.16,Manta net,0.333,1.293024,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11008,572070.863186633,4799781.70521734
0279322-0000020,6/3/2018 5:00:00 AM,41.13,9.798333,Tyrrhenian Sea,0,Manta net,0.33,0.064088,pieces/m3,Medium,Caldwell et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.110572,"University of Fribourg, Switzerland",20597,1090745.44018293,5031535.58543185
0259524-0000003,10/9/2014 5:00:00 AM,39.925,19.282,Adriatic Sea,0,Manta net,0.333,0.26,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10639,2146462.4214759,4855049.4619145
0275966-0000024,11/29/2018 6:00:00 AM,36.731746,2.773019,Western Basin,0,Manta net,0.33,0.640578,pieces/m3,Medium,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,11532,308691.063040073,4401781.30776731
0270528-0000017,9/10/2018 5:00:00 AM,44.329069,8.749319,Ligurian Sea,0,Manta net,0.1,0.392784,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11065,973969.735867913,5516508.39501433
0270530-0000099,10/7/2014 5:00:00 AM,41.0974,10.9881,Tyrrhenian Sea,0.16,Manta net,0.333,0.230147,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11022,1223189.69678557,5026718.77400623
0276422-0000613,8/9/2020 5:00:00 AM,41.263167,6.970167,Western Basin,0,Manta net,0.33,0.515066,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22043,775915.441184079,5051236.57372081
0276422-0000047,8/19/2013 5:00:00 AM,37.574233,1.05875,Western Basin,0,Manta net,0.33,0.453225,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21788,117859.510877378,4519452.5913323
0253450-0000021,5/16/2013 5:00:00 AM,39.6665,18.366333,Ionian Sea,0,Neuston net,0.2,0.815927,pieces/m3,Medium,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10384,2044530.8372997,4817596.66285589
0260245-0000034,1/19/2014 6:00:00 AM,32.983333,35.074333,Eastern Basin,0.1,Manta net,0.333,2.132273,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11234,3904456.88947371,3893091.90680684
0260245-0000025,10/27/2013 5:00:00 AM,32.504167,34.885,Eastern Basin,0.1,Manta net,0.333,1.041667,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11148,3883380.43632335,3829673.85335517
0276422-0000888,10/24/2022 5:00:00 AM,43.423832,4.287333,Western Basin,0,Manta net,0.33,0.177355,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22724,477263.726421198,5376707.52333078
0276422-0001033,7/18/2023 5:00:00 AM,40.996334,2.565833,Balearic Sea,0,Manta net,0.33,0.174142,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22512,285627.223020578,5011800.94472137
0253450-0000051,6/12/2013 5:00:00 AM,38.116,6.637,Western Basin,0,Neuston net,0.2,0.919913,pieces/m3,Medium,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10596,738827.460394957,4595825.70752154
0314180-0000032,5/27/2013 5:00:00 AM,39.8194,12.5348,Tyrrhenian Sea,0.25,Neuston net,0.2,0.464,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23577,1395367.55319553,4839732.58202166
0260245-0000007,7/25/2013 5:00:00 AM,32.584,34.9055,Eastern Basin,0.1,Manta net,0.333,1.873173,pieces/m3,High,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",10215,3885662.48588461,3840216.20719608
0270520-0000025,7/28/2013 5:00:00 AM,43.4965,7.0476,Western Basin,0.1,Manta net,0.333,0.51476,pieces/m3,Medium,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,11237,784535.243314675,5387852.16130678
0276422-0001103,6/14/2023 5:00:00 AM,37.069668,15.349334,Ionian Sea,0,Manta net,0.33,1.685273,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22641,1708680.04489588,4448822.06200191
0253450-0000028,5/18/2013 5:00:00 AM,41.502667,17.548833,Adriatic Sea,0,Neuston net,0.2,0.094697,pieces/m3,Medium,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10427,1953527.1535762,5086770.06150138
0276422-0001143,8/29/2024 5:00:00 AM,42.838665,3.060833,Western Basin,0,Manta net,0.33,0.220259,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22681,340730.370963248,5287447.16686386
0314559-0000011,9/8/2011 5:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0,pieces/m3,Very Low,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23829,971763.494879882,5249092.0343548
0276422-0001002,7/8/2023 5:00:00 AM,44.144501,9.566,Ligurian Sea,0,Manta net,0.33,0.275648,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22469,1064882.24892845,5487831.34492858
0276422-0000713,9/19/2021 5:00:00 AM,38.1185,10.761833,Western Basin,0,Manta net,0.33,0.193801,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22552,1198001.76956225,4596179.43997079
0270520-0000020,7/22/2013 5:00:00 AM,44.326,8.5429,Ligurian Sea,0.1,Manta net,0.333,3.31282,pieces/m3,High,Pedrotti et al. 2016,https://doi.org/10.1371/journal.pone.0161581,Sorbonne Universités,11191,950991.277897857,5516030.81597327
0277995-0000008,12/2/2020 6:00:00 AM,40.218333,18.530278,Adriatic Sea,0,Manta net,0.3,0.30581,pieces/m3,Medium,Trani et al. 2023,https://doi.org/10.1016/j.envpol.2022.120702,"International Centre for Advanced Mediterranean Agronomic Studies (CIHEAM) of Bari, Italy",13321,2062781.1112178,4897720.74592625
0314180-0000006,5/5/2013 5:00:00 AM,37.2388,-1.2504,Western Basin,0.25,Neuston net,0.2,1.38,pieces/m3,High,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23551,-139193.891287909,4472444.90416595
0270528-0000020,9/11/2018 5:00:00 AM,44.175217,8.526189,Ligurian Sea,0,Manta net,0.1,0.131326,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11068,949131.01788721,5492597.57719651
0275966-0000001,1/28/2018 6:00:00 AM,36.78695,2.86953,Western Basin,0,Manta net,0.33,1.499804,pieces/m3,High,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,11323,319434.618416022,4409451.82420399
0270530-0000102,10/8/2014 5:00:00 AM,40.6226,13.7388,Tyrrhenian Sea,0.16,Manta net,0.333,3.073221,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11025,1529396.22011063,4956833.61420564
0276422-0000106,5/11/2014 5:00:00 AM,39.115167,3.761,Western Basin,0,Manta net,0.33,2.317141,pieces/m3,High,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21934,418672.604873502,4738181.70870961
0276422-0000026,8/14/2012 5:00:00 AM,40.187667,4.439,Western Basin,0,Manta net,0.33,0.77567,pieces/m3,Medium,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21679,494147.219631341,4893251.13030136
0259524-0000028,4/25/2015 5:00:00 AM,39.644,19.985,Ionian Sea,0,Manta net,0.333,0.346667,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10833,2224720.02350357,4814343.39052041
0276422-0000971,3/30/2023 5:00:00 AM,43.123833,3.214667,Western Basin,0,Manta net,0.33,0.203029,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22807,357855.09350994,5330839.52665266
0276422-0000633,11/26/2020 6:00:00 AM,37.141667,12.101333,Eastern Basin,0,Manta net,0.33,0.172165,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22063,1347114.22747984,4458871.77907484
0314180-0000029,5/26/2013 5:00:00 AM,37.8168,15.5,Ionian Sea,0.25,Neuston net,0.2,0.0942,pieces/m3,Medium,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23574,1725452.10729574,4553578.02507194
0276422-0000361,7/31/2018 5:00:00 AM,42.9165,6.232833,Western Basin,0,Manta net,0.33,0.064133,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22343,693835.795759512,5299270.91935715
0275968-0000398,7/26/2010 5:00:00 AM,43.2464,8.0701,Western Basin,0,Neuston net,0.33,0.557798,pieces/m3,Medium,Eriksen et al. 2014,https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,11386,898359.422650797,5349551.95908935
0276422-0001100,6/18/2024 5:00:00 AM,39.747501,2.4185,Balearic Sea,0,Manta net,0.33,0.166026,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22638,269226.188483532,4829317.36976329
0276422-0000736,10/5/2021 5:00:00 AM,43.327167,4.400167,Western Basin,0,Manta net,0.33,0.143505,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",22575,489824.349845366,5361903.32777175
0253450-0000013,5/13/2013 5:00:00 AM,40.4495,19.132833,Adriatic Sea,0,Neuston net,0.2,1.163257,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10129,2129857.22699274,4931479.01789316
0270530-0000080,9/13/2014 5:00:00 AM,37.7341,3.8056,Western Basin,0.16,Manta net,0.333,0.299882,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11002,423637.454162882,4541930.86014807
0314559-0000014,10/4/2011 5:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0.19,pieces/m3,Medium,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23832,971763.494879882,5249092.0343548
0276422-0000027,8/16/2012 5:00:00 AM,40.106333,3.7795,Balearic Sea,0,Manta net,0.33,1.381632,pieces/m3,High,Faure et al. 2015,https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",21682,420732.015453177,4881406.35401692
0276422-0000152,8/19/2014 5:00:00 AM,36.41,-3.878333,Alboran Sea,0,Manta net,0.33,0.308642,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21980,-431734.054686749,4357184.38724783
0314557-0000016,8/6/2014 5:00:00 AM,45.5651,13.5402,Adriatic Sea,0.075,Neuston net,0.3,0.27,pieces/m3,Medium,Gajšt et al. 2016,https://doi.org/10.1016/j.marpolbul.2016.10.031,"University of Nova Gorica, Slovenia",23895,1507288.16923908,5710927.99890331
0314180-0000009,5/8/2013 5:00:00 AM,38.5278,5.5585,Western Basin,0.25,Neuston net,0.2,2.04,pieces/m3,High,Cózar et al. 2015,https://doi.org/10.1371/journal.pone.0121762,"Universidad de Cádiz, Spain",23554,618769.389574411,4654256.91858074
0253450-0000044,6/9/2013 5:00:00 AM,38.805,10.258,Tyrrhenian Sea,0,Neuston net,0.2,2.054082,pieces/m3,High,Suaria et al. 2016,https://doi.org/10.1038/srep37551,"Institute of Marine Sciences – National Research Council, Italy",10533,1141915.3365574,4693777.86201287
0276422-0000109,5/12/2014 5:00:00 AM,37.622,1.5215,Western Basin,0,Manta net,0.33,0.389258,pieces/m3,Medium,Unpublished,https://doi.org/10.25921/d1bs-3m40,"Oceaneye Association,  Switzerland",21937,169372.605241966,4526163.85392403
0275966-0000007,4/28/2018 5:00:00 AM,36.78695,2.86953,Western Basin,0,Manta net,0.33,2.053919,pieces/m3,High,Setiti et al. 2021,https://doi.org/10.12681/mms.24899,University Campus of Dely Ibrahim,11383,319434.618416022,4409451.82420399
0260245-0000027,11/17/2013 6:00:00 AM,32.152,34.783167,Eastern Basin,0.1,Manta net,0.333,0.957363,pieces/m3,Medium,Hal et al. 2017,https://doi.org/10.1016/j.marpolbul.2016.12.052,"University of Haifa, Israel",11171,3872044.4386174,3783279.56856439
0259524-0000039,6/15/2015 5:00:00 AM,37.5,25.3,Aegean Sea,0,Manta net,0.333,0.1,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10916,2816383.11706982,4509031.39307665
0277995-0000011,4/17/2021 5:00:00 AM,40.26,17.456667,Ionian Sea,0,Manta net,0.3,0.190422,pieces/m3,Medium,Trani et al. 2023,https://doi.org/10.1016/j.envpol.2022.120702,"International Centre for Advanced Mediterranean Agronomic Studies (CIHEAM) of Bari, Italy",13341,1943267.28138774,4903797.01679307
0314559-0000034,6/20/2012 5:00:00 AM,42.5855,8.7295,Western Basin,0.2,Plankton net,0.2,0.01,pieces/m3,Medium,Collignon et al. 2014,https://doi.org/10.1016/j.marpolbul.2013.11.023,"University of Liège, Belgium",23852,971763.494879882,5249092.0343548
0270530-0000027,7/10/2014 5:00:00 AM,38.9145,12.5728,Tyrrhenian Sea,0.16,Manta net,0.333,0.054335,pieces/m3,Medium,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11555,1399597.69384567,4709431.82046223
0270530-0000119,10/28/2014 5:00:00 AM,39.005,0.77834,Balearic Sea,0.16,Manta net,0.333,1.859711,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11042,86644.4124640365,4722387.80498655
0270528-0000069,11/7/2019 6:00:00 AM,33.936532,10.134875,Eastern Basin,0,Manta net,0.2,0.11076,pieces/m3,Medium,Tsiaras et al. 2022,https://doi.org/10.3389/fmars.2022.784937,"Hellenic Centre for Marine Research, Greece",11257,1128209.12425348,4020283.00483836
0253140-0000010,3/18/2015 5:00:00 AM,37.341667,-0.961667,Western Basin,0,Manta net,0.335,0.216,pieces/m3,Medium,de Haan et al. 2019,https://doi.org/10.1016/j.marpolbul.2019.01.053,University of Barcelona,10364,-107052.280752695,4486838.36799055
0270530-0000122,11/1/2014 5:00:00 AM,36.0905,-5.1863,Alboran Sea,0.16,Manta net,0.333,1.158706,pieces/m3,High,Pedrotti et al. 2022,https://doi.org/10.1016/j.scitotenv.2022.155958,Sorbonne Universités,11045,-577336.275101155,4313081.18841374
0259524-0000055,7/27/2017 5:00:00 AM,36.957,25.362,Aegean Sea,0,Manta net,0.333,0.978571,pieces/m3,Medium,Adamopoulou et al. 2021,https://doi.org/10.3389/fmars.2021.699000,"Hellenic Centre for Marine Research, Greece",10999,2823284.925499,4433114.83539426
